,topic_id,topic_top_words,resp_concat_text,dominant_topic,session_name,session_date,host_name
29,Topic_7,"stress, work, business, adolescent, cope, find, family, end, strategy, day, way, unfinished, holiday, little, perhaps, habit, change, lifestyle, depression, balance",interest,Topic_25,coping with grief and loss,2023-07-13,erica
76,Topic_7,"stress, work, business, adolescent, cope, find, family, end, strategy, day, way, unfinished, holiday, little, perhaps, habit, change, lifestyle, depression, balance",topic strategies,Topic_17,improving our relationships,2023-10-09,erica
278,Topic_8,"interaction, feel, need, suggest, cobalt, long, assessement, base, make, daily, specific, offer, free, guilty, say, incredibly, center, use, relatable, opportunity",,Topic_0,bringing down emotions,2023-08-25,lily
333,Topic_8,"interaction, feel, need, suggest, cobalt, long, assessement, base, make, daily, specific, offer, free, guilty, say, incredibly, center, use, relatable, opportunity",the topic all nothing,Topic_0,connecting with other people,2023-09-25,lily
1,Topic_8,"interaction, feel, need, suggest, cobalt, long, assessement, base, make, daily, specific, offer, free, guilty, say, incredibly, center, use, relatable, opportunity",the topic,Topic_0,staying effective when burned out,2023-06-14,erica
350,Topic_8,"interaction, feel, need, suggest, cobalt, long, assessement, base, make, daily, specific, offer, free, guilty, say, incredibly, center, use, relatable, opportunity",no no,Topic_0,promoting connection to your partner,2023-10-03,lily
405,Topic_8,"interaction, feel, need, suggest, cobalt, long, assessement, base, make, daily, specific, offer, free, guilty, say, incredibly, center, use, relatable, opportunity",very motivated,Topic_0,coping with recent or ongoing trauma,2024-01-11,lily
114,Topic_8,"interaction, feel, need, suggest, cobalt, long, assessement, base, make, daily, specific, offer, free, guilty, say, incredibly, center, use, relatable, opportunity",topic and timing,Topic_0,discovering a positive relationship with yourself,2023-10-30,erica
100,Topic_8,"interaction, feel, need, suggest, cobalt, long, assessement, base, make, daily, specific, offer, free, guilty, say, incredibly, center, use, relatable, opportunity",interest limeadeone app nothing,Topic_0,strategies for emotion regulation,2023-10-24,erica
233,Topic_8,"interaction, feel, need, suggest, cobalt, long, assessement, base, make, daily, specific, offer, free, guilty, say, incredibly, center, use, relatable, opportunity",limeade,Topic_42,sleep tips,2023-07-24,lily
98,Topic_8,"interaction, feel, need, suggest, cobalt, long, assessement, base, make, daily, specific, offer, free, guilty, say, incredibly, center, use, relatable, opportunity",yes yes none,Topic_35,strategies for emotion regulation,2023-10-24,erica
367,Topic_8,"interaction, feel, need, suggest, cobalt, long, assessement, base, make, daily, specific, offer, free, guilty, say, incredibly, center, use, relatable, opportunity",money,Topic_32,managing caregiver burnout,2023-10-12,lily
77,Topic_8,"interaction, feel, need, suggest, cobalt, long, assessement, base, make, daily, specific, offer, free, guilty, say, incredibly, center, use, relatable, opportunity",the topic interested me.,Topic_23,improving our relationships,2023-10-09,erica
272,Topic_8,"interaction, feel, need, suggest, cobalt, long, assessement, base, make, daily, specific, offer, free, guilty, say, incredibly, center, use, relatable, opportunity",topic techniques,Topic_49,bringing down emotions,2023-08-25,lily
29,Topic_8,"interaction, feel, need, suggest, cobalt, long, assessement, base, make, daily, specific, offer, free, guilty, say, incredibly, center, use, relatable, opportunity",interest,Topic_25,coping with grief and loss,2023-07-13,erica
76,Topic_8,"interaction, feel, need, suggest, cobalt, long, assessement, base, make, daily, specific, offer, free, guilty, say, incredibly, center, use, relatable, opportunity",topic strategies,Topic_17,improving our relationships,2023-10-09,erica
230,Topic_8,"interaction, feel, need, suggest, cobalt, long, assessement, base, make, daily, specific, offer, free, guilty, say, incredibly, center, use, relatable, opportunity",self esteem,Topic_46,sleep tips,2023-07-24,lily
278,Topic_9,"good, think, slide, time, recording, legacy, facilitator, tone, different, hope, family, approach, positive, make, grief, week, motivation, priority, anxiety, value",,Topic_0,bringing down emotions,2023-08-25,lily
333,Topic_9,"good, think, slide, time, recording, legacy, facilitator, tone, different, hope, family, approach, positive, make, grief, week, motivation, priority, anxiety, value",the topic all nothing,Topic_0,connecting with other people,2023-09-25,lily
1,Topic_9,"good, think, slide, time, recording, legacy, facilitator, tone, different, hope, family, approach, positive, make, grief, week, motivation, priority, anxiety, value",the topic,Topic_0,staying effective when burned out,2023-06-14,erica
350,Topic_9,"good, think, slide, time, recording, legacy, facilitator, tone, different, hope, family, approach, positive, make, grief, week, motivation, priority, anxiety, value",no no,Topic_0,promoting connection to your partner,2023-10-03,lily
405,Topic_9,"good, think, slide, time, recording, legacy, facilitator, tone, different, hope, family, approach, positive, make, grief, week, motivation, priority, anxiety, value",very motivated,Topic_0,coping with recent or ongoing trauma,2024-01-11,lily
114,Topic_9,"good, think, slide, time, recording, legacy, facilitator, tone, different, hope, family, approach, positive, make, grief, week, motivation, priority, anxiety, value",topic and timing,Topic_0,discovering a positive relationship with yourself,2023-10-30,erica
100,Topic_9,"good, think, slide, time, recording, legacy, facilitator, tone, different, hope, family, approach, positive, make, grief, week, motivation, priority, anxiety, value",interest limeadeone app nothing,Topic_0,strategies for emotion regulation,2023-10-24,erica
233,Topic_9,"good, think, slide, time, recording, legacy, facilitator, tone, different, hope, family, approach, positive, make, grief, week, motivation, priority, anxiety, value",limeade,Topic_42,sleep tips,2023-07-24,lily
98,Topic_9,"good, think, slide, time, recording, legacy, facilitator, tone, different, hope, family, approach, positive, make, grief, week, motivation, priority, anxiety, value",yes yes none,Topic_35,strategies for emotion regulation,2023-10-24,erica
367,Topic_9,"good, think, slide, time, recording, legacy, facilitator, tone, different, hope, family, approach, positive, make, grief, week, motivation, priority, anxiety, value",money,Topic_32,managing caregiver burnout,2023-10-12,lily
77,Topic_9,"good, think, slide, time, recording, legacy, facilitator, tone, different, hope, family, approach, positive, make, grief, week, motivation, priority, anxiety, value",the topic interested me.,Topic_23,improving our relationships,2023-10-09,erica
272,Topic_9,"good, think, slide, time, recording, legacy, facilitator, tone, different, hope, family, approach, positive, make, grief, week, motivation, priority, anxiety, value",topic techniques,Topic_49,bringing down emotions,2023-08-25,lily
29,Topic_9,"good, think, slide, time, recording, legacy, facilitator, tone, different, hope, family, approach, positive, make, grief, week, motivation, priority, anxiety, value",interest,Topic_25,coping with grief and loss,2023-07-13,erica
76,Topic_9,"good, think, slide, time, recording, legacy, facilitator, tone, different, hope, family, approach, positive, make, grief, week, motivation, priority, anxiety, value",topic strategies,Topic_17,improving our relationships,2023-10-09,erica
230,Topic_9,"good, think, slide, time, recording, legacy, facilitator, tone, different, hope, family, approach, positive, make, grief, week, motivation, priority, anxiety, value",self esteem,Topic_46,sleep tips,2023-07-24,lily
